x,y,p,i,d,pid_output,error,time,speed,stability,distance
0.65891,1.17851,0.12684989033958205,0.002876352212544516,-0.009113969145041022,0.12061227340708554,0.06342494516979102,1754747294.102265,0.2672633031948949,0,0.436575054830209
0.65728,1.18309,0.11713082056286506,0.0028882854812319596,-0.008661016842146407,0.11135808920195062,0.05856541028143253,1754747294.1226408,0.24112470356754948,0,0.44143458971856747
0.65585,1.18682,0.10915199590502533,0.0028994058685787418,-0.007996076704241581,0.10405532506936249,0.05457599795251267,1754747294.1430168,0.2012138397800903,0,0.44542400204748733
0.6549,1.18976,0.10297265838771685,0.0029100592309762867,-0.007154803816990369,0.09872791380170277,0.05148632919385843,1754747294.1637084,0.15308245220516342,0,0.4485136708061416
0.65379,1.19357,0.0950397009813082,0.0029197589677619536,-0.00587370256912508,0.09208575737994508,0.0475198504906541,1754747294.1841204,0.2027341537202583,0,0.4524801495093459
0.65334,1.19461,0.09278329600916191,0.002929202534338509,-0.005829636796819927,0.08988286174668049,0.046391648004580954,1754747294.2044766,0.05652502968272014,0,0.45360835199541905
0.65319,1.19512,0.09172052935233643,0.0029384805283968704,-0.004479591424901833,0.09017941845583148,0.045860264676168216,1754747294.2247076,0.02640539177846896,1,0.4541397353238318
0.65319,1.19512,0.09172052935233643,0.0029478090372540644,-0.0016626929726446071,0.09300564541694589,0.045860264676168216,1754747294.2450488,0.02640539177846896,1,0.4541397353238318
0.65308,1.19523,0.09144322929164173,0.0029570995322954806,-0.0007879735619214635,0.09361235526201574,0.04572161464582086,1754747294.2653685,0.003906274029042307,2,0.45427838535417914
0.65308,1.19523,0.09144322929164173,0.0029663492580367283,-0.00020470286771305816,0.0942048756819654,0.04572161464582086,1754747294.285599,0.0,3,0.45427838535417914
0.65328,1.19446,0.09303139348707312,0.0029757884653448603,0.0,0.09600718195241799,0.04651569674353656,1754747294.3058915,0.04025890795253657,4,0.45348430325646344
0.65345,1.19387,0.09425867246768516,0.002985321407536802,0.0,0.09724399387522195,0.04712933623384258,1754747294.3261187,0.0295205795432282,5,0.4528706637661574
0.65346,1.19341,0.0951395665628868,0.002994942305654777,0.0006533268623490743,0.09878783573089066,0.0475697832814434,1754747294.3463435,0.02387140121911974,6,0.4524302167185566
0.65348,1.19333,0.09530408335175955,0.00300458733872361,0.0006533268623490743,0.09896199755283223,0.047652041675879775,1754747294.366584,0.003951955213830667,7,0.4523479583241202
0.6534,1.1937,0.09455094257048335,0.003014380564484283,0.0006533268623490743,0.09821864999731672,0.04727547128524168,1754747294.3872993,0.019707729303715713,8,0.4527245287147583
0.65321,1.19458,0.09275982981351616,0.0030238803491676046,0.00012192121308135765,0.09590563137576512,0.04637991490675808,1754747294.4077818,0.043670284671642606,9,0.4536200850932419
0.65291,1.19595,0.08996871592235889,0.0030331413715579464,-0.0005453527711259364,0.09245650452279089,0.044984357961179444,1754747294.428369,0.06904655824005594,0,0.45501564203882056
0.65246,1.19777,0.08622885972471195,0.0030419915242122586,-0.001311687475439157,0.08795916377348506,0.043114429862355974,1754747294.4488962,0.09358089539820413,0,0.456885570137644
