x,y,p,i,d,pid_output,error,time
1.45531,0.16265,0.047357067312206125,0.003105464984042649,-0.005343499995033902,0.04511903230121487,0.023678533656103062,1754744139.345593
1.45863,0.16313,0.04065422271216501,0.003109579689928215,-0.005343499995033902,0.03842030240705932,0.020327111356082506,1754744139.3658354
1.46155,0.16344,0.03478147717731839,0.0031130942800877926,-0.005343499995033902,0.03255107146237227,0.017390738588659194,1754744139.386045
1.46392,0.16354,0.030045369102244868,0.003116128506318768,-0.004966921295595711,0.028194576312967925,0.015022684551122434,1754744139.4062426
1.46565,0.16357,0.02659676659669974,0.003118814940151101,-0.004358888707802041,0.0253566928290488,0.01329838329834987,1754744139.4264438
1.46677,0.16362,0.02435799188431831,0.003121278728674041,-0.003517324625576314,0.023961945987416036,0.012178995942159154,1754744139.4466736
1.46727,0.16376,0.023335003596422377,0.0031236353987791235,-0.0025606905376049723,0.02389794845759653,0.011667501798211188,1754744139.4668722
1.46731,0.1639,0.023227341086985764,0.0031259963970756287,-0.001660006198805,0.024693331285256394,0.011613670543492882,1754744139.4872017
1.46694,0.16394,0.023955562282126586,0.0031284292467950803,-0.0007596980372540502,0.026324293491667615,0.011977781141063293,1754744139.507513
1.46638,0.16389,0.025079941328520983,0.003130984416980289,-7.943823485598719e-05,0.028131487510645287,0.012539970664260491,1754744139.5278893
1.46575,0.16378,0.026355671510381318,0.003133661296825379,0.0005377936434754309,0.030027126450682128,0.013177835755190659,1754744139.5482028
1.46519,0.1636,0.02750613698594473,0.0031364609287571573,0.0008277147451221927,0.03147031265982408,0.013753068492972365,1754744139.5685592
1.46471,0.16354,0.02847332923897572,0.0031393541157607014,0.0008277147451221927,0.03244039809985862,0.01423666461948786,1754744139.5888813
1.46424,0.16344,0.029428629929771688,0.003142355913137061,0.0008277147451221927,0.03339870058803094,0.014714314964885844,1754744139.6092818
1.46421,0.16336,0.029504327057559565,0.0031453625828950418,0.0007138974275825457,0.03336358706803715,0.014752163528779783,1754744139.629663
1.46429,0.16334,0.029349122289584195,0.003148345214429603,0.0007024089314578732,0.03319987643547167,0.014674561144792098,1754744139.6499882
1.46451,0.16334,0.02891132021838505,0.0031512930385854086,5.5710960847377425e-05,0.03211832421781784,0.014455660109192525,1754744139.6703804
1.46478,0.16331,0.02837999814742398,0.003154172783880825,-0.00011454122800085027,0.031419629703303954,0.01418999907371199,1754744139.6906745
1.46511,0.16325,0.027735230917010023,0.003156985814578707,-0.00032203674312919137,0.03057017998845954,0.013867615458505012,1754744139.7109594
1.46548,0.16325,0.02699890030894636,0.003159719078084329,-0.0003927149237876476,0.029765904463243044,0.01349945015447318,1754744139.7312067
1.46584,0.16324,0.026284452008698667,0.0031623760656047635,-0.0004767838483787528,0.028970044225924675,0.013142226004349333,1754744139.7514238
1.46618,0.16322,0.025611782296193653,0.0031649701544822196,-0.0004981017723692323,0.02827865067830664,0.012805891148096826,1754744139.7716808
1.46647,0.16325,0.025028691088809563,0.003167511749013409,-0.0004981017723692323,0.02769810106545374,0.012514345544404781,1754744139.7919903
1.46671,0.16326,0.02454907494021008,0.0031700044057296458,-0.0004981017723692323,0.027220977573570494,0.01227453747010504,1754744139.8122978
1.46692,0.16329,0.024125194504950875,0.003172449191008058,-0.0004306551318608984,0.026866988564098034,0.012062597252475438,1754744139.8325653
1.46692,0.16329,0.024125194504950875,0.003174889806162889,-0.0003542645693391452,0.02694581974177462,0.012062597252475438,1754744139.8527982
1.46705,0.16329,0.023866476961271532,0.0031773052156021915,-0.00031371460423655867,0.026730067572637163,0.011933238480635766,1754744139.8730392
1.46713,0.16332,0.02370131373641604,0.003179706113504146,-0.00019172762788869637,0.026689292222031494,0.01185065686820802,1754744139.8932989
1.46728,0.16337,0.023392868754277485,0.003182067930418555,-0.00019172762788869637,0.026383209056807345,0.011696434377138742,1754744139.9134915
1.46743,0.16339,0.023090379410664275,0.003184398573971193,-0.00019172762788869637,0.02608305035674677,0.011545189705332137,1754744139.9336786
1.46756,0.16339,0.022831664450796985,0.0031867028045567732,-0.00019226243639815978,0.0258261048189556,0.011415832225398492,1754744139.9538631
1.46766,0.16344,0.022622720746998448,0.003188985974972129,-0.00019226243639815978,0.025619444285572418,0.011311360373499224,1754744139.974048
1.46769,0.16348,0.022555065489620496,0.0031912616720578013,-0.00019226243639815978,0.02555406472528014,0.011277532744810248,1754744139.994227
1.46757,0.16355,0.02277994023863783,0.0031935628549666015,-0.000155273398486378,0.025818229695118055,0.011389970119318915,1754744140.0144305
1.46757,0.16355,0.02277994023863783,0.0031958835357433326,-5.029125263916029e-05,0.025925532521742,0.011389970119318915,1754744140.0348053
1.46745,0.1636,0.023008777930937807,0.003198222125668109,0.0,0.026207000056605916,0.011504388965468904,1754744140.055133
1.46735,0.16364,0.023199796887818036,0.0032005706168031374,0.00014152494345983228,0.026541892448081004,0.011599898443909018,1754744140.075379
1.46724,0.16369,0.02340870657167926,0.0032029539571748343,0.00015389027772419513,0.02676555080657829,0.01170435328583963,1754744140.0957417
1.46716,0.16379,0.02354788955115661,0.0032053454891790845,0.00014152494345983228,0.026894759983795525,0.011773944775578304,1754744140.1160538
1.46707,0.16382,0.02372097021394526,0.0032077449283775357,0.00014152494345983228,0.027070240085782626,0.01186048510697263,1754744140.1362844
1.46705,0.16384,0.023756757360134273,0.0032101438811030203,0.00012833127578113033,0.02709523251701842,0.011878378680067136,1754744140.1564803
1.46704,0.16377,0.023790689247434216,0.0032125468274781,0.00010278344871537509,0.027106019523627692,0.011895344623717108,1754744140.176681
1.46704,0.16377,0.023790689247434216,0.0032149521845136688,2.6579928178419226e-05,0.027032221360126302,0.011895344623717108,1754744140.196902
1.46707,0.16372,0.023741001577962106,0.003217353140511215,2.51960362506549e-05,0.026983550754723976,0.011870500788981053,1754744140.2171283
1.46713,0.16363,0.023639595026508475,0.003219741755778542,0.0,0.026859336782287017,0.011819797513254238,1754744140.2373369
1.46728,0.16351,0.02336502417740549,0.003222102571880871,-3.684891686524655e-05,0.026550277832421115,0.011682512088702746,1754744140.257545
1.46738,0.16344,0.023179947585022398,0.003224448639202009,-7.526985955595805e-05,0.02632912636466845,0.011589973792511199,1754744140.2777872
1.46739,0.16339,0.023169983876416778,0.0032267905769381594,-7.526985955595805e-05,0.02632150459379898,0.011584991938208389,1754744140.2980025
1.46727,0.16355,0.02337695439847387,0.0032291528214172145,-7.526985955595805e-05,0.026530837360335128,0.011688477199236935,1754744140.3182125
1.46715,0.16368,0.023589804231848643,0.0032315360400978835,-7.3932036336177764e-06,0.02681394706831291,0.011794902115924322,1754744140.338418
1.4671,0.16377,0.023671292647808873,0.003233926588360422,6.051758623205527e-05,0.02696573682240135,0.011835646323904436,1754744140.3586159
1.46702,0.16392,0.02380039233771447,0.003236328301745274,9.595097680504633e-05,0.027132671616264793,0.011900196168857236,1754744140.378798
1.46701,0.16407,0.023790103512569383,0.0032387296291582603,9.595097680504633e-05,0.02712478411853269,0.011895051756284691,1754744140.3989856
1.46701,0.16417,0.023769927732197105,0.0032411290900824503,6.051758623205527e-05,0.02707157440851161,0.011884963866098552,1754744140.4191747
1.46708,0.16427,0.023610429797614074,0.0032435199653857044,-7.644903415730735e-06,0.026846304859584048,0.011805214898807037,1754744140.4394274
1.46711,0.1643,0.023544666049696072,0.0032459009815332318,-1.4990143303280675e-05,0.026775576887926023,0.011772333024848036,1754744140.459653
1.46716,0.16434,0.02343707934409056,0.0032482658371885704,-4.877283647930023e-05,0.02663657234479983,0.01171853967204528,1754744140.4798334
1.46721,0.1644,0.023325432295895343,0.0032506262955001265,-7.996845864419122e-05,0.02649609013275128,0.011662716147947672,1754744140.5000727
1.46722,0.16434,0.023317696484675854,0.0032529908354231615,-7.996845864419122e-05,0.026490718861454824,0.011658848242337927,1754744140.5203538
1.46727,0.16433,0.023220235877093653,0.003255339319524796,-7.22718847194409e-05,0.026403303311899006,0.011610117938546827,1754744140.5405817
1.46729,0.16437,0.023172338434255924,0.0032576813847567734,-7.22718847194409e-05,0.026357747934293255,0.011586169217127962,1754744140.560796
1.46734,0.16438,0.023070826518114318,0.0032600127774788322,-7.22718847194409e-05,0.026258567410873707,0.011535413259057159,1754744140.5810068
1.46742,0.16444,0.022899484188039332,0.0032623268281236307,-7.22718847194409e-05,0.02608953913144352,0.011449742094019666,1754744140.6012173
1.46748,0.16444,0.02278010314975698,0.003264628516297362,-7.534006769854917e-05,0.025969391598355793,0.01139005157487849,1754744140.6214252
1.46754,0.1645,0.022648544483612976,0.0032669149679209683,-8.861470888738861e-05,0.025826844742646557,0.011324272241806488,1754744140.6416159
1.46756,0.16452,0.0226046889819862,0.003269199255713416,-8.861470888738861e-05,0.025785273528812228,0.0113023444909931,1754744140.6618266
1.46757,0.16455,0.02257869616014585,0.003271487618894577,-8.861470888738861e-05,0.02576156907015304,0.011289348080072925,1754744140.6820967
1.4675,0.16455,0.02271797110557694,0.0032737924808774977,-3.254865622776893e-05,0.025959214930226668,0.01135898555278847,1754744140.7023878
1.46748,0.16452,0.02276386129042507,0.0032761064490782954,-1.923484102663992e-05,0.026020732898476725,0.011381930645212535,1754744140.722718
1.46741,0.16457,0.02289297106202315,0.003278430184673032,3.3858648169233916e-05,0.026205259894865416,0.011446485531011574,1754744140.7430189
1.4673,0.16462,0.02310165175694945,0.0032807741659243205,9.539724329160589e-05,0.026477823166165374,0.011550825878474724,1754744140.7633116
1.46729,0.16465,0.02311543588814946,0.0032831306507318677,9.539724329160589e-05,0.026493963782172933,0.01155771794407473,1754744140.7837005
1.46723,0.16469,0.02322665535959667,0.0032854958433289317,8.19147773352743e-05,0.026594065980260876,0.011613327679798335,1754744140.8040667
1.46717,0.1647,0.023343989318654668,0.00328786149110743,8.683803370457117e-05,0.02671868884346667,0.011671994659327334,1754744140.8243344
1.46714,0.16475,0.023393468381456728,0.0032902315116208054,8.19147773352743e-05,0.02676561467041281,0.011696734190728364,1754744140.8445966
1.46707,0.16483,0.023516380270513504,0.0032926151058343873,8.19147773352743e-05,0.026890910153683167,0.011758190135256752,1754744140.8648684
1.46707,0.16483,0.023516380270513504,0.0032950050917338147,8.19147773352743e-05,0.026893300139582594,0.011758190135256752,1754744140.8851945
1.46701,0.16491,0.02361936664024311,0.0032974009547027186,7.614603351160015e-05,0.02699291362845743,0.011809683320121556,1754744140.9054818
1.46693,0.16503,0.023753895577554585,0.0032998091329076097,7.614603351160015e-05,0.027129850743973793,0.011876947788777292,1754744140.925758
1.4669,0.16508,0.02380329830510053,0.003302224845019331,7.614603351160015e-05,0.02718166918363146,0.011901649152550264,1754744140.9460552
1.46684,0.1651,0.023918546636603755,0.0033046593530436973,7.614603351160015e-05,0.02729935202315905,0.011959273318301877,1754744140.9664118
1.46677,0.16509,0.02405986146690342,0.0033071145831857557,8.492185785364131e-05,0.027451897907942818,0.01202993073345171,1754744140.9868212
1.46672,0.16511,0.02415521357133843,0.003309587347213143,8.492185785364131e-05,0.027549722776405213,0.012077606785669215,1754744141.0072951
1.4667,0.16506,0.024205291057591616,0.0033120521663672032,6.985857996136959e-05,0.02758720180392019,0.012102645528795808,1754744141.027661
1.46678,0.16503,0.024052307549221275,0.0033144942390999793,6.985857996136959e-05,0.027436660368282625,0.012026153774610637,1754744141.0479674
1.46686,0.16505,0.023889043602111748,0.00331694485291945,3.688323730142765e-05,0.027242871692332624,0.011944521801055874,1754744141.068484
1.46686,0.16503,0.023893154618819357,0.0033193711653376774,3.03624825159176e-06,0.027215562032408623,0.011946577309409678,1754744141.0887938
1.46695,0.16504,0.023712052312433896,0.0033217983934403185,-0.00011300665856190883,0.026920844047312306,0.011856026156216948,1754744141.1092663
1.46698,0.1651,0.023640032569954172,0.0033241906601010457,-0.00011300665856190883,0.026851216571493308,0.011820016284977086,1754744141.1295054
1.46694,0.1652,0.0236990117796666,0.0033265851660088308,-5.3376649618031634e-05,0.026972220296057402,0.0118495058898333,1754744141.149713
1.46686,0.16531,0.023835452805214707,0.0033289913266190906,3.03624825159176e-06,0.027167480380085388,0.011917726402607354,1754744141.1699028
1.46681,0.16543,0.02391008836275743,0.003331404508545275,4.3779876921141315e-05,0.027285272748223847,0.011955044181378716,1754744141.1900883
1.46676,0.16551,0.023992963549954727,0.003333832318647989,5.546233656755111e-05,0.027382258205170266,0.011996481774977363,1754744141.210326
1.46678,0.16558,0.02393864516619648,0.0033362528059855206,5.546233656755111e-05,0.02733036030874955,0.01196932258309824,1754744141.2305484
1.46667,0.16572,0.02412831991086062,0.0033386909472904475,6.142638617197174e-05,0.027528437244323037,0.01206415995543031,1754744141.2507582
1.46666,0.16577,0.02413778636530839,0.0033411448928041803,5.546233656755111e-05,0.027534393594680122,0.012068893182654195,1754744141.271091
1.46662,0.16581,0.02420900229608569,0.003343598199808379,5.270640696684361e-05,0.027605306902860914,0.012104501148042845,1754744141.2913587
1.46659,0.1659,0.024249867230344613,0.0033460568910568854,3.022855850925305e-05,0.02762615267991075,0.012124933615172306,1754744141.3116367
1.46656,0.16594,0.024301168392623085,0.00334853526834943,3.772664639328906e-05,0.027687430307365802,0.012150584196311542,1754744141.3320339
1.46651,0.1659,0.024408989791316338,0.003351001567365575,3.772664639328906e-05,0.0277977180050752,0.012204494895658169,1754744141.352242
1.46646,0.16589,0.024510533116835598,0.0033534741234003936,5.270640696684361e-05,0.027916713647202836,0.012255266558417799,1754744141.3724174
1.46646,0.16589,0.024510533116835598,0.0033559492214736302,3.772664639328906e-05,0.027904208984702517,0.012255266558417799,1754744141.3926136
1.46636,0.16575,0.024738685684703166,0.0033584448519016854,7.549518619249142e-05,0.028172625722797343,0.012369342842351583,1754744141.4127896
1.46629,0.16565,0.024898768537337745,0.0033609547318096717,8.003322192770783e-05,0.028339756491075126,0.012449384268668873,1754744141.4329503
1.46623,0.16556,0.02503684582441812,0.0033634833057736052,0.00010253861853936964,0.028502867748731092,0.01251842291220906,1754744141.453149
1.46623,0.16556,0.02503684582441812,0.003366011820045047,0.00010253861853936964,0.028505396263002535,0.01251842291220906,1754744141.4733474
1.46611,0.16547,0.025294246451781577,0.0033685755263430047,0.00011910527716472842,0.028781927255289313,0.012647123225890788,1754744141.4936185
1.46599,0.16538,0.025551622711597943,0.003371156729398629,0.00011910527716472842,0.0290418847181613,0.012775811355798972,1754744141.5138223
1.46589,0.16535,0.02575676363651369,0.003373759730270823,0.00015224062268881877,0.029282763989473333,0.012878381818256845,1754744141.5340345
1.46579,0.16526,0.025974323952391964,0.003376386420986619,0.0001613527077005174,0.0295120630810791,0.012987161976195982,1754744141.5542598
1.46579,0.16522,0.02598259645938572,0.0033790120279040786,0.0001613527077005174,0.029522961194990316,0.01299129822969286,1754744141.5744703
1.46582,0.16518,0.025931183334565677,0.0033816335213288575,0.00015224062268881877,0.029465057478583353,0.012965591667282839,1754744141.5946891
1.46584,0.16518,0.025891397225134893,0.003384251085201757,6.139757902170494e-06,0.02928178806823882,0.012945698612567447,1754744141.6149087
1.46585,0.16529,0.02584875979137602,0.0033868656635302453,-2.9515553774448065e-05,0.029206109901131816,0.01292437989568801,1754744141.6351385
1.46581,0.16533,0.02592004660808256,0.0033894878850422626,-2.9515553774448065e-05,0.029280018939350373,0.01296002330404128,1754744141.6553717
1.46588,0.1654,0.025766289846219537,0.003392096855318676,-3.1614795338464534e-05,0.029126771906199746,0.012883144923109768,1754744141.6756227
1.46592,0.16537,0.0256929416246644,0.003394702594794951,-3.1614795338464534e-05,0.02905602942412089,0.0128464708123322,1754744141.6959064
1.46598,0.16533,0.025581874963319318,0.0033973543109958814,-5.424174956420036e-05,0.028924987524751,0.012790937481659659,1754744141.7166376
1.46601,0.16533,0.025522197482159004,0.0033999449244459445,-5.424174956420036e-05,0.02886790065704075,0.012761098741079502,1754744141.7369385
1.46607,0.1653,0.02540905237120128,0.0034025132396653546,-8.036192114354759e-05,0.028731203689723084,0.01270452618560064,1754744141.7571542
1.46614,0.16533,0.025263594606213524,0.0034050665811469257,-8.036192114354759e-05,0.028588299266216904,0.012631797303106762,1754744141.7773678
1.46621,0.16535,0.0251202057689367,0.003407604053104176,-8.395318927782895e-05,0.028443856632763047,0.01256010288446835,1754744141.7975705
1.46627,0.16534,0.025002921030016556,0.0034101291412520795,-8.709976326017663e-05,0.02832595040800846,0.012501460515008278,1754744141.8177688
1.4663,0.16535,0.024941173056722832,0.0034126500151548623,-8.709976326017663e-05,0.028266723308617518,0.012470586528361416,1754744141.8379834
1.46627,0.16536,0.02499877989819943,0.0034151705725629445,-8.709976326017663e-05,0.028326850707502196,0.012499389949099715,1754744141.8581488
1.46626,0.16542,0.02500623899432075,0.0034177010038374447,-4.581943446637905e-05,0.02837812056369182,0.012503119497160375,1754744141.8783872
1.46642,0.16563,0.024644345072014073,0.003420201923903432,-4.581943446637905e-05,0.028018727561451125,0.012322172536007037,1754744141.8986833
1.46654,0.16578,0.024374390455027206,0.003422673182434287,-4.581943446637905e-05,0.027751244202995115,0.012187195227513603,1754744141.9189608
1.46661,0.16584,0.024222627849979195,0.003425130642293149,-0.00011219173398800796,0.027535566758284336,0.012111313924989597,1754744141.9392514
1.46661,0.16596,0.024197530644649357,0.003427590748190372,-0.00011219173398800796,0.02751292965885172,0.012098765322324678,1754744141.959585
1.4665,0.16599,0.02441003654199081,0.0034300581714369243,-0.00011219173398800796,0.027727902979439726,0.012205018270995405,1754744141.9798014
1.46634,0.16601,0.0247240812980154,0.0034325581348394092,-1.851415407816642e-05,0.02813812527877664,0.0123620406490077,1754744142.0000243
1.46624,0.16602,0.024920880953755442,0.0034350765121426885,0.00014605895588156665,0.028502016421779696,0.012460440476877721,1754744142.0202353
1.46618,0.16602,0.025040218880798992,0.003437607546134409,0.00014605895588156665,0.02862388538281497,0.012520109440399496,1754744142.040451
1.46619,0.16604,0.025016132236024835,0.0034401374278050165,0.00014605895588156665,0.028602328619711417,0.012508066118012418,1754744142.060677
1.46616,0.16604,0.02507580089526973,0.003442679292411787,8.854823237439186e-05,0.028607028420055906,0.012537900447634864,1754744142.0809505
1.46616,0.166,0.025084193789022713,0.0034452185988764236,4.4147888962901625e-05,0.028573560276862038,0.012542096894511356,1754744142.1011968
1.46627,0.16603,0.02485911397378071,0.0034477514487501323,6.218104518373418e-06,0.028313083527049216,0.012429556986890355,1754744142.1215744
1.46642,0.16604,0.024558671164687462,0.003450237087437618,-1.7863128672966042e-05,0.027991045123452116,0.012279335582343731,1754744142.1418169
1.46658,0.16609,0.024229944710332907,0.003452691534649552,-0.0001656814969092295,0.027516954748073228,0.012114972355166453,1754744142.1620765
1.46671,0.16613,0.02396298246429196,0.003455119110491453,-0.00019764196992595908,0.027220459604857455,0.01198149123214598,1754744142.1823375
1.46687,0.16616,0.023638450572739944,0.0034575189663490365,-0.00022263320659182527,0.026873336332497152,0.011819225286369972,1754744142.2026422
1.46694,0.16604,0.023524402557852153,0.0034599002328461687,-0.00022263320659182527,0.026761669584106494,0.011762201278926077,1754744142.2228873
1.46701,0.16597,0.023399831046502673,0.0034622654305934385,-0.00019764196992595908,0.026664454507170154,0.011699915523251336,1754744142.2431028
1.4671,0.16593,0.02322918430166021,0.003464614348981792,-0.00012656840397519325,0.02656723024666681,0.011614592150830105,1754744142.2633266
1.46716,0.16584,0.023128637946633224,0.003466950673904453,-9.24326197085455e-05,0.026503156000829132,0.011564318973316612,1754744142.2835295
1.46721,0.16586,0.023025009941400887,0.0034692703551199395,-8.450056145675408e-05,0.026409779735064073,0.011512504970700443,1754744142.3036788
1.46724,0.1658,0.022977853065755394,0.0034715871754912747,-7.714537998000485e-05,0.026372294861266663,0.011488926532877697,1754744142.3238444
1.46729,0.16573,0.0228929792494581,0.003473911539599904,-7.465250936576314e-05,0.02629223827969224,0.01144648962472905,1754744142.3441508
1.46733,0.16574,0.022811332034596066,0.0034762322911594335,-6.269503478725163e-05,0.026224869290968247,0.011405666017298033,1754744142.3644981
1.46733,0.16574,0.022811332034596066,0.0034785513023524446,-6.019004017049316e-05,0.026229693296778017,0.011405666017298033,1754744142.3848302
1.46741,0.16568,0.022664683130707353,0.0034808659423250414,-6.019004017049316e-05,0.0260853590328619,0.011332341565353676,1754744142.4052553
1.46725,0.16587,0.02294335947192916,0.0034831994968672793,-6.019004017049316e-05,0.026366368928625945,0.01147167973596458,1754744142.4255972
1.46722,0.16599,0.02297795111880907,0.003485531693954278,0.0,0.02646348281276335,0.011488975559404535,1754744142.4458966
1.46726,0.16611,0.022873253257285953,0.0034878545187882453,0.0,0.0263611077760742,0.011436626628642976,1754744142.466207
1.46731,0.16617,0.022761215464715767,0.0034901558723034595,-7.73233306412625e-05,0.026174048006377966,0.011380607732357884,1754744142.4864287
1.46739,0.16622,0.02259159897205698,0.0034924410725984023,-7.73233306412625e-05,0.02600671671401412,0.01129579948602849,1754744142.5066593
1.46741,0.1663,0.02253499950126059,0.0034947137780255793,-7.73233306412625e-05,0.025952389948644905,0.011267499750630294,1754744142.5268297
1.46741,0.1663,0.02253499950126059,0.003496992527810638,-7.73233306412625e-05,0.025954668698429967,0.011267499750630294,1754744142.5470538
1.46754,0.16625,0.022286955390284136,0.0034992464078030983,-8.310706025896629e-05,0.025703094737828266,0.011143477695142068,1754744142.5672798
1.46763,0.16618,0.022122650635571617,0.0035014864407410242,-0.00012170100129087982,0.025502436075021763,0.011061325317785808,1754744142.5875309
1.46767,0.16618,0.022043092155896615,0.0035037279303946,-5.867910977622376e-05,0.02548814097651499,0.011021546077948308,1754744142.6078682
1.46769,0.16619,0.022001214520181667,0.003505978380304649,-5.867910977622376e-05,0.02544851379071009,0.011000607260090833,1754744142.6283257
1.46773,0.16622,0.021915359081843166,0.0035081993310348124,-6.353876072406096e-05,0.02536001965215392,0.010957679540921583,1754744142.6485941
1.46777,0.16625,0.021829500955993786,0.003510413298217847,-6.349145737133467e-05,0.0252764227968403,0.010914750477996893,1754744142.6688783
1.46777,0.16625,0.021829500955993786,0.003512621176067319,-5.867910977622376e-05,0.02528344302228488,0.010914750477996893,1754744142.6891067
1.46789,0.16612,0.021618095833738527,0.00351481006867719,-6.349145737133467e-05,0.02506941444504438,0.010809047916869263,1754744142.7093573
1.4679,0.16609,0.021604488563035096,0.0035169868181079166,-6.349145737133467e-05,0.02505798392377168,0.010802244281517548,1754744142.7295082
1.46788,0.16605,0.021652640418547198,0.003519168548114537,-1.0129029556753315e-05,0.02516167993710498,0.010826320209273599,1754744142.7496603
1.46785,0.16601,0.021720676902552305,0.003521358454054871,0.0,0.025242035356607177,0.010860338451276152,1754744142.7698245
1.46794,0.16603,0.021537481555884974,0.0035235323804539828,-1.0129029556753315e-05,0.025050884906782204,0.010768740777942487,1754744142.790012
1.46794,0.16603,0.021537481555884974,0.0035257121093304916,0.0,0.025063193665215467,0.010768740777942487,1754744142.8102531
1.46823,0.166,0.020966925992793706,0.003527871536184236,0.0,0.024494797528977943,0.010483462996396853,1754744142.8308516
1.46823,0.166,0.020966925992793706,0.003529997220431233,0.0,0.024496923213224938,0.010483462996396853,1754744142.851128
1.46882,0.16597,0.019799626606886056,0.003532010154586596,-0.0001361212045259659,0.023195515556946687,0.009899813303443028,1754744142.8714612
1.46933,0.16585,0.01881014171568185,0.003533909509335185,-0.0004154851174526528,0.021928566107564385,0.009405070857840925,1754744142.8916562
1.46994,0.16579,0.017609180417487713,0.0035356854768030426,-0.0007349476595764134,0.02040991823471434,0.008804590208743857,1754744142.911827
1.47069,0.16575,0.016125522436931772,0.003537312983096817,-0.0008611344260010784,0.01880170099402751,0.008062761218465886,1754744142.9320126
1.47153,0.16573,0.014458641963717489,0.003538774117049611,-0.0008930883260985177,0.017104327754668584,0.0072293209818587445,1754744142.9522238
1.47229,0.16582,0.012928181741571287,0.003540080511604808,-0.0011025192412024661,0.01536574301197363,0.006464090870785644,1754744142.9724338
1.47307,0.16587,0.011366190139139198,0.0035412274407457425,-0.0011359164707236368,0.013771501109161305,0.005683095069569599,1754744142.9926152
1.47384,0.16594,0.00981996364297455,0.0035422191524099164,-0.001148309170245769,0.012213873625138698,0.004909981821487275,1754744143.012813
1.4746,0.16601,0.008293630150537079,0.003543057244658631,-0.001148309170245769,0.01068837822494994,0.0041468150752685395,1754744143.0330236
1.4753,0.16608,0.0068866568210856904,0.0035437537333705177,-0.0011359164707236368,0.009294494083732572,0.0034433284105428452,1754744143.0532508
1.4759,0.16603,0.005703338836944405,0.003544340411289238,-0.0011328268599366134,0.00811485238829703,0.0028516694184722025,1754744143.073824
1.47642,0.16605,0.004664740301037806,0.0035448124734822686,-0.0010433775498788194,0.007166175224641256,0.002332370150518903,1754744143.0940635
1.47689,0.166,0.003739984943689434,0.0035451901720998337,-0.000862764286850573,0.0064224108289386945,0.001869992471844717,1754744143.1142614
1.47729,0.16597,0.0029503561005599366,0.003545488439642086,-0.0007697278852081829,0.005726116654993839,0.0014751780502799683,1754744143.1344805
1.47756,0.16589,0.0024295734134858193,0.0035457338817575746,-0.0006867719960245482,0.0052885352992188455,0.0012147867067429097,1754744143.154685
1.47756,0.16589,0.0024295734134858193,0.0035459793991762705,-0.0005858045071493584,0.005389748305512731,0.0012147867067429097,1754744143.1748958
1.47783,0.16586,0.0018985342160847685,0.0035461711806880577,-0.0003942752654917541,0.005050430131281072,0.0009492671080423842,1754744143.1950989
1.47779,0.16561,0.0020290727681493426,0.003546376395347808,-0.00038663284259517807,0.005188816320901972,0.0010145363840746713,1754744143.2153263
1.47768,0.16544,0.002282449387603247,0.0035466075922363904,0.0,0.005829056979839637,0.0011412246938016235,1754744143.235585
1.47753,0.16532,0.002605207152152844,0.003546871811531038,9.68031066263528e-05,0.006248882070310236,0.001302603576076422,1754744143.255869
1.47735,0.16519,0.002989633554394855,0.0035471752865252493,0.00018760610710983556,0.00672441494802994,0.0014948167771974274,1754744143.2761707
1.47714,0.16509,0.0034276612307565513,0.0035475239894110816,0.0002386798164394784,0.007213865036607111,0.0017138306153782756,1754744143.2965171
1.47694,0.16503,0.003837714024466865,0.0035479130719199303,0.00028403346896654355,0.007669660565353339,0.0019188570122334325,1754744143.316794
1.47673,0.16491,0.004279725023136449,0.003548349268163727,0.0003033415769287001,0.008131415868228875,0.0021398625115682246,1754744143.3371782
1.47657,0.16486,0.0046081519321149456,0.003548816048690336,0.0003033415769287001,0.008460309557733981,0.0023040759660574728,1754744143.3574371
1.47657,0.16486,0.0046081519321149456,0.0035492826204698283,0.0003033415769287001,0.008460776129513474,0.0023040759660574728,1754744143.377687
1.47649,0.1648,0.004779388477107349,0.0035497658347236356,0.00024317227404959454,0.00857232658588058,0.0023896942385536746,1754744143.3979077
1.47644,0.16471,0.004896927147745145,0.0035502609150688765,0.00012702532523837753,0.008574213388052398,0.0024484635738725724,1754744143.4181278
1.47644,0.16471,0.004896927147745145,0.0035507556918593303,8.719468153334944e-05,0.008534877521137824,0.0024484635738725724,1754744143.4383354
1.47646,0.16467,0.004865136777933876,0.003551248062765087,0.0,0.008416384840698963,0.002432568388966938,1754744143.4585762
1.47645,0.16468,0.004883034814499587,0.0035517414475410144,1.3285280564844141e-05,0.008448061542605446,0.0024415174072497936,1754744143.4787843
1.47652,0.16457,0.004765730091653042,0.0035522233263299316,0.0,0.008317953417982974,0.002382865045826521,1754744143.499007
1.47655,0.16454,0.004712019162292802,0.0035527000607038857,-2.3559144469860224e-05,0.008241160078526827,0.002356009581146401,1754744143.5192418
1.47662,0.16449,0.004582690526229394,0.0035531659228794873,-3.9815714294524425e-05,0.008096040734814356,0.002291345263114697,1754744143.5395732
1.47664,0.16446,0.004548868301411768,0.0035536290083582746,-3.9815714294524425e-05,0.008062681595475518,0.002274434150705884,1754744143.5599337
1.47666,0.16455,0.004491121486101313,0.0035540855940308647,-4.260119927603208e-05,0.008002605880856144,0.0022455607430506563,1754744143.5802665
