x,y,p,i,d,pid_output,error,time,speed,stability,distance
0.50718,0.02915,0.14180861371867137,0.0038349057860560943,-0.004021041359142767,0.14162247814558468,0.07090430685933569,1754843640.1155264,0.13722099427771156,0,0.5290956931406643
0.50718,0.02915,0.14180861371867137,0.003849252471013196,0.0,0.14565786618968457,0.07090430685933569,1754843640.1357603,0.13722099427771156,0,0.5290956931406643
0.50718,0.02915,0.14180861371867137,0.0038637467357830347,0.0,0.14567236045445442,0.07090430685933569,1754843640.1562023,0.13722099427771156,0,0.5290956931406643
0.50718,0.02915,0.14180861371867137,0.003878170845200885,0.0,0.14568678456387227,0.07090430685933569,1754843640.1765454,0.13722099427771156,0,0.5290956931406643
0.5186,0.02958,0.1189532579948267,0.00389023008430992,0.0,0.12284348807913661,0.05947662899741335,1754843640.196821,0.7514813863676353,0,0.5405233710025866
0.52026,0.02969,0.11562664713669779,0.0039019136216634927,0.0,0.11952856075836128,0.057813323568348896,1754843640.21703,0.08370096160539772,0,0.5421866764316511
0.522,0.02977,0.11214297097458603,0.0039132276369560435,-0.0024691464250958875,0.11358705218644619,0.056071485487293016,1754843640.237208,0.08752184572899263,0,0.543928514512707
0.52385,0.02977,0.10844689290900722,0.0039241754803635625,-0.0025897290968162163,0.10978133929255456,0.05422344645450361,1754843640.2573981,0.0909358178345003,0,0.5457765535454964
0.5259,0.02983,0.10434570762489148,0.0039347086822678215,-0.002745939318189293,0.10553447698897,0.05217285381244574,1754843640.2775872,0.1043641364078849,0,0.5478271461875542
0.5259,0.02983,0.10434570762489148,0.003945237654919671,-0.0025897290968162163,0.10570121618299493,0.05217285381244574,1754843640.297768,0.1043641364078849,0,0.5478271461875542
0.5259,0.02983,0.10434570762489148,0.003955764139775987,-0.0025897290968162163,0.10571174266785124,0.05217285381244574,1754843640.3179443,0.1043641364078849,0,0.5478271461875542
0.5259,0.02983,0.10434570762489148,0.00396634672442161,0.0,0.1083120543493131,0.05217285381244574,1754843640.338228,0.1043641364078849,0,0.5478271461875542
0.5259,0.02983,0.10434570762489148,0.003976938638300488,0.0,0.10832264626319196,0.05217285381244574,1754843640.3585296,0.1043641364078849,0,0.5478271461875542
0.5259,0.02983,0.10434570762489148,0.003987503683987592,0.0,0.10833321130887907,0.05217285381244574,1754843640.3787796,0.1043641364078849,0,0.5478271461875542
0.5259,0.02983,0.10434570762489148,0.003998142244032747,0.0,0.10834384986892423,0.05217285381244574,1754843640.3991706,0.1043641364078849,0,0.5478271461875542
0.5259,0.02983,0.10434570762489148,0.004008742865195997,0.0,0.10835445049008748,0.05217285381244574,1754843640.419489,0.1043641364078849,0,0.5478271461875542
0.52821,0.02985,0.0997287258134929,0.004018857083608138,0.0,0.10374758289710104,0.04986436290674645,1754843640.4397724,0.012973185715736722,0,0.5501356370932535
0.55056,0.03091,0.054978539065751786,0.004024505214404269,0.0,0.059003044280156056,0.027489269532875893,1754843640.460319,8.812908600477952,0,0.5725107304671241
0.55327,0.03101,0.04955506555072331,0.004029533141253578,-0.0034143447451324667,0.05017025394684442,0.024777532775361655,1754843640.4806113,0.1450970108274791,0,0.5752224672246383
0.55589,0.03108,0.04431414354938146,0.00403401500076218,-0.003886449967689467,0.04446170858245417,0.02215707177469073,1754843640.500839,0.12112828973409225,0,0.5778429282253092
0.55827,0.03114,0.03955362571120924,0.004038011145691888,-0.003886449967689467,0.039705186889211666,0.01977681285560462,1754843640.5210452,0.1287253964502301,0,0.5802231871443954
0.56046,0.0312,0.0351727060203304,0.004041563004474284,-0.003886449967689467,0.035327819057115226,0.0175863530101652,1754843640.541242,0.1096169834242129,0,0.5824136469898348
0.56242,0.03132,0.031245843130386808,0.004044769382300439,-0.0035339510467222368,0.03175666146596501,0.015622921565193404,1754843640.5617654,0.09833716286421024,0,0.5843770784348066
0.56242,0.03132,0.031245843130386808,0.004047917467088584,-0.0032536935551106473,0.03204006704236474,0.015622921565193404,1754843640.5819159,0.09833716286421024,0,0.5843770784348066
0.56242,0.03132,0.031245843130386808,0.004051074118904679,-0.0028700175518822707,0.032426899697409216,0.015622921565193404,1754843640.602121,0.09833716286421024,0,0.5843770784348066
0.56242,0.03132,0.031245843130386808,0.004054243323279119,0.0,0.035300086453665926,0.015622921565193404,1754843640.6224067,0.09833716286421024,0,0.5843770784348066
0.56242,0.03132,0.031245843130386808,0.0040574224728555704,0.0,0.03530326560324238,0.015622921565193404,1754843640.642756,0.09833716286421024,0,0.5843770784348066
0.56242,0.03132,0.031245843130386808,0.004060589442353153,0.0,0.03530643257273996,0.015622921565193404,1754843640.6630273,0.09833716286421024,0,0.5843770784348066
0.56242,0.03132,0.031245843130386808,0.004063759354438597,0.0,0.035309602484825404,0.015622921565193404,1754843640.6833174,0.09833716286421024,0,0.5843770784348066
0.56622,0.03141,0.023645524002225082,0.004066150851987888,0.0,0.02771167485421297,0.011822762001112541,1754843640.7035453,3.3113175835572135,0,0.5881772379988874
0.56605,0.0313,0.023995149499798973,0.0040686051707704346,0.0,0.02806375467056941,0.011997574749899487,1754843640.7240021,0.033946198539947015,2,0.5880024252501005
0.56582,0.03132,0.024452866448988475,0.004071070160543064,0.0,0.02852393660953154,0.012226433224494238,1754843640.7441633,0.011532546564119119,3,0.5877735667755057
0.56574,0.03134,0.024610888939326392,0.004073557270309134,0.00011727690950791276,0.02880172311914344,0.012305444469663196,1754843640.7643747,0.004138452508033337,4,0.5876945555303368
0.56591,0.03133,0.024272145094792696,0.004076003868720497,0.00011727690950791276,0.028465425873021106,0.012136072547396348,1754843640.7845345,0.0077121041021154125,5,0.5878639274526036
0.56627,0.03136,0.023550165455407113,0.0040783770188143826,0.00011727690950791276,0.027745819383729407,0.011775082727703556,1754843640.8046885,0.020303418993746485,6,0.5882249172722964
