timestamp,current_yaw,target_yaw,angle_error,p_term,i_term,d_term,pid_output
1754926449.4953964,81.37,-96.85000000000002,-178.22000000000003,-891.1000000000001,0.0,33.18978687486798,-857.9102131251321
1754926449.5158496,81.37,-96.85000000000002,-178.22000000000003,-891.1000000000001,0.0,0.0,-891.1000000000001
1754926449.5362747,86.41,-96.85000000000002,176.73999999999998,883.6999999999999,0.0,8688.302546948495,9572.002546948495
1754926449.5566287,86.41,-96.85000000000002,176.73999999999998,883.6999999999999,0.0,0.0,883.6999999999999
1754926449.576969,86.41,-96.85000000000002,176.73999999999998,883.6999999999999,0.0,0.0,883.6999999999999
1754926449.5973108,87.86,-96.85000000000002,175.28999999999996,876.4499999999998,0.0,-35.639933428658914,840.8100665713409
1754926449.6176345,87.86,-96.85000000000002,175.28999999999996,876.4499999999998,0.0,0.0,876.4499999999998
1754926449.637951,87.86,-96.85000000000002,175.28999999999996,876.4499999999998,0.0,0.0,876.4499999999998
1754926449.6583073,82.55,-96.85000000000002,-179.40000000000003,-897.0000000000002,0.0,-8712.30109489564,-9609.30109489564
1754926449.6786332,82.55,-96.85000000000002,-179.40000000000003,-897.0000000000002,0.0,0.0,-897.0000000000002
1754926449.6990554,79.59,-96.85000000000002,-176.44000000000003,-882.2000000000002,0.0,72.49547362397394,-809.7045263760263
1754926449.7194622,79.59,-96.85000000000002,-176.44000000000003,-882.2000000000002,0.0,0.0,-882.2000000000002
1754926449.7397888,79.59,-96.85000000000002,-176.44000000000003,-882.2000000000002,0.0,0.0,-882.2000000000002
1754926449.760493,83.65,-96.85000000000002,179.49999999999997,897.4999999999999,0.0,8596.801599447195,9494.301599447195
1754926449.7808712,83.65,-96.85000000000002,179.49999999999997,897.4999999999999,0.0,0.0,897.4999999999999
1754926449.801405,88.53,-96.85000000000002,174.61999999999998,873.0999999999999,0.0,-118.83398660024838,754.2660133997515
1754926449.8219202,88.53,-96.85000000000002,174.61999999999998,873.0999999999999,0.0,0.0,873.0999999999999
1754926449.8422658,88.53,-96.85000000000002,174.61999999999998,873.0999999999999,0.0,0.0,873.0999999999999
1754926449.8625753,86.37,-96.85000000000002,176.77999999999997,883.8999999999999,0.0,53.17409900339237,937.0740990033922
1754926449.8828912,86.37,-96.85000000000002,176.77999999999997,883.8999999999999,0.0,0.0,883.8999999999999
1754926449.9032671,81.33,-96.85000000000002,-178.18,-890.9000000000001,0.0,-8708.121682654064,-9599.021682654064
