timestamp,position,tof1,marker,yaw_gimbal
1755340709.216366,"1.771,-1.328",2234,2,-22.2
1755340709.2166286,"1.771,-1.328",2234,2,-22.2
1755340709.2167122,"1.771,-1.328",2234,2,0.65
1755340709.2406743,"1.771,-1.328",2234,2,-26.2
1755340709.2407227,"1.771,-1.328",844,2,-26.2
1755340709.2407663,"1.772,-1.328",844,2,-26.2
1755340709.2409513,"1.772,-1.328",844,2,0.65
1755340709.2604167,"1.772,-1.328",844,2,-30.6
1755340709.2610526,"1.772,-1.328",844,2,-30.6
1755340709.2610877,"1.772,-1.328",844,2,0.65
1755340709.2609904,"1.772,-1.328",844,2,-30.6
1755340709.2803986,"1.772,-1.328",844,2,-34.9
1755340709.2803445,"1.772,-1.328",844,2,-34.9
1755340709.2805932,"1.772,-1.328",844,2,-34.9
1755340709.2806427,"1.772,-1.328",844,2,0.65
1755340709.2981546,"1.772,-1.328",844,2,-38.7
1755340709.298361,"1.772,-1.328",480,2,-38.7
1755340709.2997398,"1.772,-1.328",480,2,-38.7
1755340709.300019,"1.772,-1.328",480,2,0.65
1755340709.4720175,"1.772,-1.328",480,2,-46.7
1755340709.4719796,"1.772,-1.328",480,2,-46.7
1755340709.4718118,"1.772,-1.328",480,2,-46.7
1755340709.4721155,"1.772,-1.328",480,2,0.66
1755340709.4727006,"1.772,-1.328",373,2,0.66
1755340709.472989,"1.772,-1.328",373,2,0.66
1755340709.4729667,"1.772,-1.328",373,2,0.66
1755340709.4734707,"1.772,-1.328",373,2,-54.8
1755340709.4734256,"1.772,-1.328",373,2,-54.8
1755340709.473509,"1.772,-1.328",373,2,0.66
1755340709.473441,"1.772,-1.328",373,2,-54.8
1755340709.4738278,"1.772,-1.328",373,2,-58.9
1755340709.4739864,"1.772,-1.328",280,2,-58.9
1755340709.4740684,"1.772,-1.328",280,2,-58.9
1755340709.4743397,"1.772,-1.328",280,2,0.66
1755340709.4745007,"1.772,-1.328",280,2,-62.7
1755340709.4746056,"1.772,-1.328",280,2,-62.7
1755340709.4744854,"1.772,-1.328",280,2,-62.7
1755340709.4748673,"1.772,-1.328",280,2,-62.7
1755340709.4749982,"1.772,-1.328",280,2,0.66
1755340709.4749522,"1.772,-1.328",280,2,-62.7
1755340709.4751585,"1.772,-1.328",280,2,-70.6
1755340709.4753554,"1.772,-1.328",232,2,-70.6
1755340709.4753861,"1.772,-1.327",232,2,-70.6
1755340709.4756024,"1.772,-1.327",232,2,0.66
1755340709.4800956,"1.772,-1.327",232,2,-74.4
1755340709.4801986,"1.772,-1.327",232,2,-74.4
1755340709.4798987,"1.772,-1.327",232,2,-74.4
1755340709.4802496,"1.772,-1.327",232,2,0.66
1755340709.4877129,"1.772,-1.327",160,2,-78.5
1755340709.487656,"1.772,-1.327",232,2,-78.5
1755340709.4879,"1.772,-1.327",160,2,-78.5
1755340709.488161,"1.772,-1.327",160,2,0.67
1755340709.5199697,"1.772,-1.327",160,2,-82.6
1755340709.5202634,"1.772,-1.327",160,2,-82.6
1755340709.5203078,"1.772,-1.327",160,2,0.67
1755340709.5202143,"1.772,-1.327",160,2,-82.6
1755340709.5397325,"1.772,-1.327",160,2,-87.0
1755340709.5399654,"1.772,-1.327",160,2,-87.0
1755340709.5402532,"1.772,-1.328",160,2,0.66
1755340709.5402184,"1.772,-1.328",160,2,-87.0
1755340709.5602038,"1.772,-1.328",136,2,-90.2
1755340709.5600655,"1.772,-1.328",160,2,-90.2
1755340709.5606112,"1.772,-1.328",136,2,-90.2
1755340709.5606291,"1.772,-1.328",136,2,0.63
1755340709.732593,"1.772,-1.328",136,2,-92.0
1755340709.732193,"1.772,-1.328",136,2,-92.0
1755340709.7331696,"1.772,-1.328",136,2,0.58
1755340709.732512,"1.772,-1.328",136,2,-92.0
1755340709.7336519,"1.772,-1.328",136,2,-90.4
1755340709.7336113,"1.772,-1.328",136,2,0.58
1755340709.7341292,"1.772,-1.328",126,2,-90.4
1755340709.734359,"1.772,-1.328",126,2,-90.4
1755340709.7379854,"1.772,-1.328",126,2,0.63
1755340709.7383342,"1.772,-1.328",126,2,-90.7
1755340709.7388792,"1.772,-1.328",126,2,-90.7
1755340709.7390423,"1.772,-1.328",126,2,0.63
1755340709.7391376,"1.772,-1.328",126,2,-90.9
1755340709.7388332,"1.772,-1.328",126,2,-90.7
1755340709.739912,"1.772,-1.328",121,2,-90.9
1755340709.7398882,"1.772,-1.328",126,2,-90.9
1755340709.7402406,"1.772,-1.328",121,2,-90.9
1755340709.7402875,"1.772,-1.328",121,2,0.63
1755340709.7408452,"1.772,-1.328",120,2,-90.9
1755340709.740494,"1.772,-1.328",121,2,-90.9
1755340709.7412426,"1.772,-1.328",120,2,-90.9
1755340709.7412975,"1.772,-1.328",120,2,0.62
1755340709.7605839,"1.772,-1.328",119,2,-90.9
1755340709.7603164,"1.772,-1.328",120,2,-90.9
1755340709.7607763,"1.772,-1.328",119,2,-90.9
1755340709.7608345,"1.772,-1.328",119,2,0.62
1755340709.7806146,"1.772,-1.328",119,2,-90.9
1755340709.780658,"1.772,-1.328",119,2,-90.9
1755340709.780714,"1.772,-1.328",119,2,0.62
1755340709.7805605,"1.772,-1.328",119,2,-90.9
1755340709.8031235,"1.772,-1.328",119,2,-90.9
1755340709.803379,"1.772,-1.328",118,2,-90.9
1755340709.8034642,"1.772,-1.328",118,2,-90.9
1755340709.8035169,"1.772,-1.328",118,2,0.62
1755340709.8203037,"1.772,-1.328",118,2,-90.9
1755340709.8202307,"1.772,-1.328",118,2,-90.9
1755340709.820345,"1.772,-1.328",118,2,-90.9
1755340709.8203917,"1.772,-1.328",118,2,0.63
1755340709.9914708,"1.772,-1.328",118,2,-90.9
1755340709.9922395,"1.772,-1.328",116,2,-90.9
1755340709.9928043,"1.772,-1.328",116,2,0.62
1755340709.992777,"1.772,-1.328",116,2,-90.9
1755340709.9932525,"1.772,-1.328",116,2,-90.9
1755340709.9932246,"1.772,-1.328",116,2,-90.9
1755340709.9932084,"1.772,-1.328",116,2,-90.9
1755340709.9937143,"1.772,-1.328",116,2,0.63
1755340709.9935002,"1.772,-1.328",116,2,0.63
1755340709.9938471,"1.772,-1.328",116,2,0.63
1755340709.9943032,"1.772,-1.328",116,2,0.63
1755340709.994447,"1.772,-1.328",116,2,-90.9
1755340709.9944735,"1.772,-1.328",117,2,-90.9
1755340709.9947371,"1.772,-1.328",117,2,-90.9
1755340709.9953458,"1.772,-1.328",117,2,0.63
1755340709.9958398,"1.772,-1.328",117,2,-90.9
1755340709.9962988,"1.772,-1.328",117,2,-90.9
1755340709.9966881,"1.772,-1.328",117,2,0.63
1755340709.9962766,"1.772,-1.328",117,2,-90.9
1755340709.9967115,"1.772,-1.328",117,2,-90.9
1755340709.9972906,"1.772,-1.328",117,2,-90.9
1755340709.9973166,"1.772,-1.328",117,2,0.63
1755340709.9998786,"1.772,-1.328",117,2,0.63
1755340710.000065,"1.772,-1.328",117,2,0.64
1755340710.0005171,"1.772,-1.328",117,2,-90.9
1755340710.0205405,"1.772,-1.328",123,2,0.64
1755340710.020511,"1.772,-1.328",123,2,-90.9
1755340710.020434,"1.772,-1.328",123,2,-90.9
1755340710.0400655,"1.772,-1.328",123,2,-90.5
1755340710.0405707,"1.772,-1.328",123,2,0.62
1755340710.0404642,"1.772,-1.328",123,2,-90.5
1755340710.0405447,"1.772,-1.328",123,2,-90.5
1755340710.0607085,"1.772,-1.328",123,2,-89.0
1755340710.0608845,"1.772,-1.328",123,2,0.6
1755340710.060788,"1.772,-1.328",123,2,-89.0
1755340710.0606637,"1.772,-1.328",123,2,-89.0
1755340710.0807197,"1.772,-1.328",123,2,-86.1
1755340710.080667,"1.772,-1.328",123,2,-86.1
1755340710.0808272,"1.772,-1.328",123,2,0.59
1755340710.080781,"1.772,-1.328",123,2,-86.1
1755340710.092973,"1.772,-1.328",123,2,-81.4
1755340710.093015,"1.772,-1.328",123,2,-81.4
1755340710.0932043,"1.772,-1.328",123,2,-81.4
1755340710.0935843,"1.772,-1.328",123,2,0.6
1755340710.2561982,"1.772,-1.328",123,2,-68.0
1755340710.2563806,"1.772,-1.328",123,2,-68.0
1755340710.2566373,"1.771,-1.328",123,2,0.62
1755340710.2564735,"1.771,-1.328",123,2,-68.0
1755340710.2568293,"1.771,-1.328",123,2,-63.9
1755340710.2569613,"1.771,-1.328",123,2,-63.9
1755340710.25749,"1.771,-1.328",123,2,-63.9
1755340710.2575114,"1.771,-1.328",123,2,0.62
1755340710.2576442,"1.771,-1.328",143,2,-59.9
1755340710.2576232,"1.771,-1.328",123,2,-59.9
1755340710.2583425,"1.771,-1.328",143,2,0.62
1755340710.2582743,"1.771,-1.328",143,2,-51.6
1755340710.2583215,"1.771,-1.328",143,2,-51.6
1755340710.2582972,"1.771,-1.328",143,2,-51.6
1755340710.2587526,"1.771,-1.328",143,2,0.62
1755340710.2587337,"1.771,-1.328",143,2,0.62
1755340710.2596593,"1.771,-1.328",143,2,-47.7
1755340710.2600482,"1.771,-1.328",143,2,-47.7
1755340710.2600236,"1.771,-1.328",143,2,-47.7
1755340710.2601275,"1.771,-1.328",143,2,0.62
1755340710.2804763,"1.771,-1.328",171,2,-43.8
1755340710.2805295,"1.771,-1.328",171,2,-43.8
1755340710.2804275,"1.771,-1.328",143,2,-43.8
1755340710.2807097,"1.771,-1.328",171,2,0.62
1755340710.2912629,"1.771,-1.328",207,2,0.62
1755340710.2910843,"1.771,-1.328",207,2,-39.8
1755340710.290956,"1.771,-1.328",171,2,-39.8
1755340710.2909865,"1.771,-1.328",207,2,-39.8
1755340710.3199234,"1.771,-1.328",207,2,-36.0
1755340710.3204389,"1.771,-1.328",207,2,-36.0
1755340710.3204713,"1.771,-1.328",207,2,-36.0
1755340710.3204916,"1.771,-1.328",207,2,0.63
1755340710.3398426,"1.771,-1.328",207,2,-31.9
1755340710.340161,"1.771,-1.328",207,2,-31.9
1755340710.3401365,"1.771,-1.328",207,2,-31.9
1755340710.3401966,"1.771,-1.328",207,2,0.63
1755340710.3498538,"1.771,-1.328",207,2,-27.8
1755340710.3504071,"1.771,-1.328",307,2,-27.8
1755340710.3504486,"1.772,-1.328",307,2,-27.8
1755340710.3505633,"1.772,-1.328",307,2,0.63
1755340710.5227048,"1.772,-1.328",307,2,-23.8
1755340710.5226467,"1.772,-1.328",307,2,-23.8
1755340710.5224102,"1.772,-1.328",307,2,-23.8
1755340710.5227637,"1.772,-1.328",307,2,0.63
1755340710.5240407,"1.772,-1.328",307,2,-16.0
1755340710.5243154,"1.772,-1.328",385,2,0.63
1755340710.5241685,"1.772,-1.328",385,2,-16.0
1755340710.5242436,"1.772,-1.328",385,2,-16.0
1755340710.5246284,"1.772,-1.328",385,2,0.63
1755340710.5247552,"1.772,-1.328",385,2,0.64
1755340710.5250072,"1.772,-1.328",385,2,-8.1
1755340710.5254707,"1.772,-1.328",385,2,-8.1
1755340710.5254893,"1.772,-1.328",385,2,0.64
1755340710.5254445,"1.772,-1.328",385,2,-8.1
1755340710.5261526,"1.772,-1.328",608,2,-3.8
1755340710.526125,"1.772,-1.328",385,2,-3.8
1755340710.5265753,"1.772,-1.328",608,2,0.64
1755340710.5261905,"1.772,-1.328",608,2,-3.8
1755340710.531823,"1.772,-1.328",608,2,1.3
1755340710.5363793,"1.772,-1.328",1251,2,1.3
1755340710.5366457,"1.772,-1.328",1251,2,0.68
1755340710.536867,"1.772,-1.328",1251,2,1.9
1755340710.536328,"1.772,-1.328",1251,2,1.3
1755340710.5410886,"1.772,-1.328",1251,2,1.9
1755340710.5414143,"1.772,-1.328",1251,2,1.9
1755340710.5415442,"1.772,-1.328",1251,2,0.67
1755340710.5556304,"1.772,-1.328",1251,2,1.1
1755340710.555694,"1.772,-1.328",2387,2,1.1
1755340710.5556626,"1.772,-1.328",2387,2,1.1
1755340710.5559309,"1.772,-1.328",2387,2,0.67
1755340710.580338,"1.772,-1.328",2387,2,0.3
1755340710.5803993,"1.772,-1.328",2387,2,0.3
1755340710.580183,"1.772,-1.328",2387,2,0.3
1755340710.5804524,"1.772,-1.328",2387,2,0.62
1755340710.5985937,"1.772,-1.328",2387,2,0.4
1755340710.5988145,"1.772,-1.328",2398,2,0.4
1755340710.602144,"1.772,-1.328",2398,2,0.4
1755340710.602429,"1.772,-1.328",2398,2,0.62
1755340710.620608,"1.772,-1.328",2398,2,0.6
1755340710.72607,"1.772,-1.328",2398,2,0.6
1755340710.726406,"1.772,-1.328",2398,2,0.65
1755340710.7261221,"1.772,-1.328",2398,2,0.6
1755340710.7266617,"1.772,-1.328",2398,2,0.6
1755340710.727528,"1.772,-1.328",2398,2,0.6
1755340710.7275963,"1.772,-1.328",2398,2,0.6
1755340710.7275512,"1.772,-1.328",2398,2,0.64
1755340710.7281885,"1.772,-1.328",2398,2,0.6
1755340710.7285385,"1.772,-1.328",2398,2,0.6
1755340710.7285662,"1.773,-1.328",2398,2,0.6
1755340710.728592,"1.773,-1.328",2398,2,0.65
1755340710.728735,"1.773,-1.328",2398,2,0.6
1755340710.7290897,"1.773,-1.328",2391,2,0.6
1755340710.7294939,"1.773,-1.328",2391,2,0.64
1755340710.7293375,"1.773,-1.328",2391,2,0.6
1755340710.729631,"1.773,-1.328",2391,2,0.6
1755340710.7299085,"1.773,-1.328",2376,2,0.6
1755340710.7300189,"1.773,-1.328",2376,2,0.6
1755340710.740485,"1.773,-1.328",2376,2,0.6
1755340710.740608,"1.773,-1.328",2376,2,0.6
1755340710.740439,"1.773,-1.328",2376,2,0.6
1755340710.739904,"1.773,-1.328",2376,2,0.64
1755340710.760419,"1.773,-1.328",2376,2,0.6
1755340710.7603614,"1.773,-1.328",2376,2,0.6
1755340710.76085,"1.773,-1.328",2376,2,0.6
1755340710.760884,"1.773,-1.328",2376,2,0.64
1755340710.7799468,"1.773,-1.328",2376,2,0.6
1755340710.7946393,"1.773,-1.328",2376,2,0.6
1755340710.7946944,"1.773,-1.328",2376,2,0.65
1755340710.7944198,"1.773,-1.328",2376,2,0.6
1755340710.8010707,"1.773,-1.328",2376,2,0.8
1755340710.819918,"1.773,-1.328",2379,2,0.8
1755340710.8201835,"1.773,-1.328",2379,2,0.8
1755340710.8203428,"1.773,-1.328",2379,2,0.66
1755340710.9939096,"1.773,-1.328",2379,2,2.0
1755340710.9938807,"1.773,-1.328",2379,2,2.0
1755340710.9939487,"1.773,-1.328",2379,2,2.0
1755340710.9939775,"1.773,-1.328",2379,2,0.63
1755340710.994595,"1.773,-1.328",2379,2,4.3
1755340710.9949849,"1.773,-1.328",2379,2,4.3
1755340710.995035,"1.773,-1.328",2379,2,0.63
1755340710.9950073,"1.773,-1.328",2379,2,4.3
1755340710.9955413,"1.773,-1.328",2379,2,8.2
1755340710.9956596,"1.773,-1.328",2379,2,0.63
1755340710.9956293,"1.773,-1.328",2379,2,8.2
1755340710.9964619,"1.773,-1.328",2379,2,0.66
1755340710.9964416,"1.773,-1.328",2379,2,0.63
1755340710.9967499,"1.773,-1.328",2379,2,17.3
1755340710.9968922,"1.773,-1.328",2379,2,17.3
1755340710.996914,"1.773,-1.328",2379,2,17.3
1755340710.9969318,"1.773,-1.328",2379,2,0.66
1755340710.9972541,"1.773,-1.328",2379,2,21.9
1755340710.9976785,"1.773,-1.328",2379,2,21.9
1755340710.997758,"1.773,-1.328",2379,2,26.0
1755340710.9976573,"1.773,-1.328",2379,2,21.9
1755340710.997723,"1.773,-1.328",2379,2,0.65
1755340711.0009096,"1.773,-1.328",1814,2,26.0
1755340711.0010378,"1.773,-1.328",1814,2,26.0
1755340711.0012941,"1.773,-1.328",1814,2,0.66
1755340711.001819,"1.773,-1.328",1814,2,30.1
1755340711.0018637,"1.773,-1.328",1814,2,30.1
1755340711.001934,"1.773,-1.328",1814,2,30.1
1755340711.0022418,"1.773,-1.328",1814,2,0.66
1755340711.0401533,"1.773,-1.328",1814,2,42.2
1755340711.0407877,"1.773,-1.328",1814,2,42.2
1755340711.0407379,"1.773,-1.328",1814,2,42.2
1755340711.0408747,"1.773,-1.328",1814,2,0.66
1755340711.0602171,"1.773,-1.328",1814,2,46.2
1755340711.0604768,"1.773,-1.328",1059,2,46.2
1755340711.061028,"1.773,-1.328",1059,2,0.66
1755340711.0609639,"1.773,-1.328",1059,2,46.2
1755340711.080369,"1.773,-1.328",1059,2,50.2
1755340711.0811815,"1.773,-1.328",407,2,0.67
1755340711.0810206,"1.773,-1.328",407,2,50.2
1755340711.0807624,"1.773,-1.328",407,2,50.2
1755340711.1998506,"1.773,-1.328",407,2,54.0
1755340711.200095,"1.773,-1.328",322,2,54.0
1755340711.2000527,"1.773,-1.328",322,2,54.0
1755340711.200225,"1.773,-1.328",322,2,0.67
1755340711.202492,"1.773,-1.328",322,2,58.1
1755340711.2028346,"1.773,-1.328",322,2,58.1
1755340711.2031238,"1.773,-1.328",322,2,0.67
1755340711.202787,"1.773,-1.328",322,2,58.1
1755340711.2032378,"1.773,-1.328",322,2,61.9
1755340711.2032743,"1.773,-1.328",322,2,61.9
1755340711.2038548,"1.773,-1.328",322,2,65.8
1755340711.203982,"1.773,-1.328",322,2,65.8
1755340711.204354,"1.773,-1.328",322,2,65.8
1755340711.2047806,"1.773,-1.328",322,2,0.67
1755340711.205111,"1.773,-1.328",261,2,70.0
1755340711.2050886,"1.773,-1.328",322,2,70.0
1755340711.2054498,"1.773,-1.329",261,2,70.0
1755340711.2054718,"1.773,-1.329",261,2,0.67
1755340711.2057953,"1.773,-1.329",231,2,73.9
1755340711.205773,"1.773,-1.329",261,2,73.9
1755340711.220004,"1.773,-1.329",231,2,73.9
1755340711.220576,"1.773,-1.329",231,2,0.67
1755340711.2206314,"1.773,-1.329",231,2,77.9
1755340711.220718,"1.773,-1.329",231,2,77.9
1755340711.240164,"1.773,-1.329",231,2,85.7
1755340711.2606606,"1.773,-1.329",231,2,88.7
1755340711.260567,"1.773,-1.329",231,2,85.7
1755340711.2606127,"1.773,-1.329",231,2,0.68
1755340711.2603507,"1.773,-1.329",231,2,85.7
1755340711.2798464,"1.773,-1.329",171,2,88.7
1755340711.2808287,"1.773,-1.329",171,2,0.68
1755340711.2808933,"1.773,-1.329",171,2,90.3
1755340711.2807903,"1.773,-1.329",171,2,88.7
1755340711.3019884,"1.773,-1.329",171,2,90.3
1755340711.4713762,"1.773,-1.329",171,2,0.71
1755340711.4719987,"1.773,-1.329",154,2,90.6
1755340711.4712887,"1.773,-1.329",171,2,90.3
1755340711.4718356,"1.773,-1.329",171,2,90.6
1755340711.473143,"1.772,-1.329",154,2,90.6
1755340711.473115,"1.773,-1.329",154,2,90.6
1755340711.4734302,"1.772,-1.329",154,2,0.7
1755340711.4734628,"1.772,-1.329",154,2,89.3
1755340711.4736362,"1.772,-1.329",150,2,89.3
1755340711.4738905,"1.772,-1.329",150,2,0.66
1755340711.4743242,"1.772,-1.329",150,2,89.4
1755340711.4737546,"1.772,-1.329",150,2,89.3
1755340711.474346,"1.772,-1.329",150,2,0.68
1755340711.4741683,"1.772,-1.329",150,2,89.4
1755340711.475265,"1.772,-1.329",149,2,0.68
1755340711.475243,"1.772,-1.329",149,2,0.68
1755340711.475369,"1.772,-1.329",149,2,89.4
1755340711.4753158,"1.772,-1.329",149,2,0.68
1755340711.4757583,"1.772,-1.329",149,2,89.4
1755340711.4758124,"1.772,-1.329",149,2,0.69
1755340711.4757764,"1.772,-1.329",149,2,89.4
1755340711.4759696,"1.772,-1.329",149,2,89.4
1755340711.4762807,"1.772,-1.329",149,2,0.71
1755340711.5003374,"1.772,-1.329",147,2,89.4
1755340711.5002763,"1.772,-1.329",149,2,89.4
1755340711.5006042,"1.772,-1.329",147,2,89.4
1755340711.5006435,"1.772,-1.329",147,2,0.7
1755340711.5200946,"1.772,-1.329",147,2,89.4
1755340711.5207212,"1.772,-1.329",147,2,89.4
1755340711.5206594,"1.772,-1.329",147,2,89.4
1755340711.5207698,"1.772,-1.329",147,2,0.71
1755340711.5399466,"1.772,-1.329",147,2,89.4
1755340711.5404062,"1.772,-1.329",146,2,89.4
1755340711.5403602,"1.772,-1.329",146,2,89.4
1755340711.5409076,"1.772,-1.329",146,2,0.69
1755340711.5603504,"1.772,-1.329",146,2,89.4
1755340711.5605683,"1.772,-1.329",145,2,89.4
1755340711.5606198,"1.772,-1.329",145,2,0.7
1755340711.560525,"1.772,-1.329",145,2,89.4
1755340711.7373958,"1.772,-1.329",145,2,89.4
1755340711.7378101,"1.772,-1.329",145,2,89.4
1755340711.7379134,"1.772,-1.329",145,2,0.7
1755340711.7381666,"1.772,-1.329",145,2,89.4
1755340711.7376547,"1.772,-1.329",145,2,89.4
1755340711.738867,"1.773,-1.329",145,2,89.4
1755340711.7388003,"1.773,-1.329",145,2,89.4
1755340711.7388184,"1.773,-1.329",145,2,0.7
1755340711.7388356,"1.773,-1.329",145,2,89.4
1755340711.7390535,"1.773,-1.329",145,2,89.4
1755340711.739678,"1.773,-1.329",145,2,89.4
1755340711.739739,"1.773,-1.329",145,2,0.7
1755340711.7397182,"1.773,-1.329",145,2,89.4
1755340711.739695,"1.773,-1.329",145,2,89.4
1755340711.7403092,"1.773,-1.329",145,2,89.4
1755340711.74033,"1.773,-1.329",144,2,89.4
1755340711.740353,"1.773,-1.329",144,2,89.4
1755340711.740795,"1.773,-1.329",144,2,89.3
1755340711.7408128,"1.773,-1.329",144,2,89.3
1755340711.7407782,"1.773,-1.329",144,2,0.71
1755340711.7408707,"1.773,-1.329",144,2,89.3
1755340711.7410412,"1.773,-1.329",144,2,89.4
1755340711.7413802,"1.773,-1.329",144,2,0.71
1755340711.7601237,"1.773,-1.329",144,2,89.4
1755340711.7605596,"1.773,-1.329",144,2,0.71
1755340711.7600846,"1.773,-1.329",144,2,89.4
1755340711.7604594,"1.773,-1.329",144,2,89.4
1755340711.7799647,"1.773,-1.329",144,2,90.8
1755340711.780195,"1.773,-1.329",144,2,90.8
1755340711.8002207,"1.773,-1.329",144,2,90.8
1755340711.8003044,"1.773,-1.329",144,2,0.7
1755340711.8009114,"1.773,-1.329",144,2,93.2
1755340711.8011642,"1.773,-1.329",142,2,93.2
1755340711.8200605,"1.773,-1.329",142,2,93.2
1755340711.8203065,"1.773,-1.329",142,2,0.69
1755340711.820863,"1.773,-1.329",142,2,97.1
1755340711.8208365,"1.773,-1.329",142,2,97.1
1755340712.0077343,"1.773,-1.329",142,2,0.7
1755340712.0083034,"1.773,-1.329",142,2,101.9
1755340712.0086288,"1.773,-1.329",142,2,101.9
1755340712.0076966,"1.773,-1.329",142,2,97.1
1755340712.0090518,"1.773,-1.329",142,2,0.72
1755340712.0092995,"1.773,-1.329",142,2,111.1
1755340712.009166,"1.773,-1.329",142,2,111.1
1755340712.0098712,"1.773,-1.329",142,2,0.72
1755340712.0096052,"1.773,-1.329",142,2,0.72
1755340712.0094554,"1.773,-1.329",142,2,111.1
1755340712.0104058,"1.773,-1.329",150,2,119.1
1755340712.010383,"1.773,-1.329",150,2,119.1
1755340712.0104282,"1.773,-1.329",150,2,0.72
1755340712.010369,"1.773,-1.329",142,2,119.1
1755340712.0107436,"1.773,-1.329",150,2,123.5
1755340712.011021,"1.773,-1.329",150,2,123.5
1755340712.0110373,"1.773,-1.329",150,2,0.72
1755340712.0109992,"1.773,-1.329",150,2,123.5
1755340712.0122378,"1.773,-1.329",173,2,127.7
1755340712.0122204,"1.773,-1.329",150,2,127.7
1755340712.0125973,"1.773,-1.329",173,2,0.72
1755340712.0123682,"1.773,-1.329",173,2,127.7
1755340712.0131586,"1.773,-1.329",173,2,0.73
1755340712.0131252,"1.773,-1.329",173,2,131.6
1755340712.0131404,"1.773,-1.329",173,2,131.6
1755340712.0200229,"1.773,-1.329",173,2,135.3
1755340712.0206912,"1.773,-1.329",196,2,135.3
1755340712.0203722,"1.773,-1.329",196,2,135.3
1755340712.0207224,"1.773,-1.329",196,2,0.73
1755340712.0401444,"1.773,-1.329",196,2,138.9
1755340712.040194,"1.773,-1.329",196,2,138.9
1755340712.0404568,"1.773,-1.329",196,2,138.9
1755340712.0406306,"1.773,-1.329",196,2,0.73
1755340712.0577774,"1.773,-1.329",245,2,143.2
1755340712.0577471,"1.773,-1.329",196,2,143.2
1755340712.0580297,"1.773,-1.329",245,2,0.73
1755340712.057995,"1.773,-1.329",245,2,143.2
1755340712.0803866,"1.773,-1.329",245,2,147.7
1755340712.0803378,"1.773,-1.329",245,2,147.7
1755340712.0804307,"1.773,-1.329",245,2,0.73
1755340712.080205,"1.773,-1.329",245,2,147.7
1755340712.0954916,"1.773,-1.329",245,2,151.8
1755340712.0960217,"1.773,-1.329",245,2,0.74
1755340712.095895,"1.773,-1.329",245,2,151.8
1755340712.0959377,"1.773,-1.329",245,2,151.8
1755340712.2114458,"1.773,-1.329",245,2,155.5
1755340712.2119746,"1.773,-1.329",334,2,155.5
1755340712.2124233,"1.773,-1.329",334,2,159.1
1755340712.211934,"1.773,-1.329",334,2,155.5
1755340712.2123754,"1.773,-1.329",334,2,0.74
1755340712.2129614,"1.773,-1.329",334,2,159.1
1755340712.21298,"1.773,-1.329",334,2,162.8
1755340712.2129986,"1.773,-1.329",334,2,162.8
1755340712.2137392,"1.773,-1.329",334,2,171.7
1755340712.2138243,"1.773,-1.329",334,2,171.7
1755340712.2138414,"1.773,-1.329",334,2,0.74
1755340712.2153027,"1.773,-1.330",456,2,175.5
1755340712.215242,"1.773,-1.329",456,2,175.5
1755340712.21554,"1.773,-1.330",456,2,0.74
1755340712.2152226,"1.773,-1.329",334,2,175.5
1755340712.240463,"1.773,-1.330",456,2,178.9
1755340712.2403538,"1.773,-1.330",456,2,178.9
1755340712.24041,"1.773,-1.330",456,2,178.9
1755340712.240563,"1.773,-1.330",456,2,0.77
1755340712.2587187,"1.773,-1.330",456,2,180.8
1755340712.258843,"1.773,-1.330",2201,2,180.8
1755340712.2592676,"1.773,-1.330",2201,2,180.8
1755340712.2592938,"1.773,-1.330",2201,2,0.78
1755340712.2799265,"1.773,-1.330",2201,2,181.3
1755340712.2804675,"1.773,-1.330",2201,2,0.77
1755340712.2804368,"1.773,-1.330",2201,2,181.3
1755340712.280403,"1.773,-1.330",2201,2,181.3
1755340712.300322,"1.773,-1.330",2201,2,180.6
1755340712.478304,"1.773,-1.330",2201,2,180.6
1755340712.4784048,"1.773,-1.330",2201,2,0.77
1755340712.4783647,"1.773,-1.330",2201,2,180.6
1755340712.4787502,"1.773,-1.330",2201,2,179.9
1755340712.4788847,"1.773,-1.330",2169,2,179.9
1755340712.4799168,"1.773,-1.330",2169,2,179.9
1755340712.4801834,"1.773,-1.330",2169,2,0.74
1755340712.4801621,"1.773,-1.330",2169,2,179.9
1755340712.4813797,"1.773,-1.330",2169,2,180.2
1755340712.4815648,"1.773,-1.330",2169,2,0.78
1755340712.4814222,"1.773,-1.330",2169,2,180.2
1755340712.4814622,"1.773,-1.330",2169,2,180.2
1755340712.4821458,"1.773,-1.330",2169,2,0.75
1755340712.4822996,"1.773,-1.330",2169,2,180.2
1755340712.4823465,"1.773,-1.330",2169,2,180.2
1755340712.482474,"1.773,-1.330",2169,2,180.2
1755340712.4825847,"1.773,-1.330",2169,2,0.77
1755340712.4826677,"1.773,-1.330",2169,2,180.2
1755340712.4857066,"1.773,-1.330",2167,2,180.2
1755340712.4855454,"1.773,-1.330",2169,2,180.2
1755340712.4859762,"1.773,-1.330",2167,2,0.75
1755340712.485591,"1.773,-1.330",2167,2,180.2
1755340712.5095084,"1.773,-1.330",2167,2,180.2
1755340712.5095398,"1.773,-1.330",2167,2,0.76
1755340712.509396,"1.773,-1.330",2167,2,180.2
1755340712.5094633,"1.773,-1.330",2167,2,180.2
1755340712.539978,"1.773,-1.330",2167,2,180.2
1755340712.5402808,"1.773,-1.330",2173,2,180.2
